feature_group_a,feature_value_a,feature_group_b,feature_value_b,article_count,article_pct
game_format,megagame,game_format,tabletop_game,4,1.8
service_audience,adults,source_type,peer_reviewed_journal_article,4,1.8
game_format,toy_or_open_play,library_context,public_library,4,1.8
game_format,virtual_or_augmented_reality,primary_methodology,none,4,1.8
game_format,unspecified_game_format,service_area,outreach_and_partnerships,4,1.8
game_format,megagame,service_area,programming_and_facilitation,4,1.8
evidence_confidence,descriptive_only,game_format,virtual_or_augmented_reality,4,1.8
game_format,tabletop_roleplaying_game,primary_methodology,case_or_design_study,4,1.8
game_format,escape_room_or_breakout_box,primary_methodology,case_or_design_study,4,1.8
evidence_confidence,descriptive_only,game_format,escape_room_or_breakout_box,4,1.8
game_format,tabletop_roleplaying_game,source_type,book,4,1.8
game_format,unspecified_game_format,service_area,professional_capacity,4,1.8
evidence_confidence,theoretical_or_conceptual,service_conditions_addressed,community_assessment_needed,4,1.8
evidence_confidence,theoretical_or_conceptual,intended_outcome,not_applicable,4,1.8
evidence_confidence,theoretical_or_conceptual,library_context,public_library,4,1.8
game_format,toy_or_open_play,library_context,academic_library,3,1.3
evidence_type,practitioner_reflection,intended_outcome,belonging_and_community,3,1.3
evidence_confidence,evidence_synthesis,service_conditions_addressed,access_infrastructure_required,3,1.3
primary_methodology,none,service_audience,teens,3,1.3
service_audience,underserved_or_special_population,source_type,peer_reviewed_journal_article,3,1.3
game_format,gamification,service_area,collections_and_access,3,1.3
service_audience,underserved_or_special_population,service_conditions_addressed,inclusive_design_or_accessibility,3,1.3
evidence_confidence,demonstrated_outcome,service_audience,adults,3,1.3
intended_outcome,belonging_and_community,library_context,public_library,3,1.3
evidence_confidence,evidence_synthesis,service_conditions_addressed,inclusive_design_or_accessibility,3,1.3
evidence_confidence,theoretical_or_conceptual,source_type,professional_publication,3,1.3
intended_outcome,creativity_and_production,primary_methodology,none,3,1.3
intended_outcome,creativity_and_production,service_conditions_addressed,inclusive_design_or_accessibility,3,1.3
game_format,toy_or_open_play,service_audience,students,3,1.3
library_context,non_library_context,source_type,conference_paper,3,1.3
intended_outcome,belonging_and_community,primary_methodology,none,3,1.3
intended_outcome,creativity_and_production,service_audience,general_public,3,1.3
conceptual_theme,multiple_themes,service_audience,not_applicable,3,1.3
conceptual_theme,conditional_benefits,service_conditions_addressed,other,3,1.3
intended_outcome,belonging_and_community,service_conditions_addressed,inclusive_design_or_accessibility,3,1.3
service_audience,underserved_or_special_population,service_conditions_addressed,access_infrastructure_required,3,1.3
conceptual_theme,multiple_themes,service_conditions_addressed,other,3,1.3
game_format,digital_game,service_audience,adults,3,1.3
game_format,tabletop_roleplaying_game,intended_outcome,creativity_and_production,3,1.3
conceptual_theme,service_ecology,intended_outcome,other,3,1.3
service_audience,underserved_or_special_population,service_conditions_addressed,skilled_facilitation_required,3,1.3
conceptual_theme,participatory_culture_and_production,intended_outcome,other,3,1.3
library_context,non_library_context,service_audience,underserved_or_special_population,3,1.3
game_format,tabletop_game,intended_outcome,belonging_and_community,3,1.3
conceptual_theme,games_as_cultural_media,intended_outcome,belonging_and_community,3,1.3
evidence_type,practitioner_reflection,intended_outcome,creativity_and_production,3,1.3
conceptual_theme,educational_psychology,service_audience,not_applicable,3,1.3
conceptual_theme,participatory_culture_and_production,intended_outcome,creativity_and_production,3,1.3
conceptual_theme,conditional_benefits,game_format,digital_game,3,1.3
conceptual_theme,social_equity_and_access,service_audience,not_applicable,3,1.3
intended_outcome,creativity_and_production,service_area,creation_and_making,3,1.3
conceptual_theme,conditional_benefits,service_audience,not_applicable,3,1.3
conceptual_theme,information_behavior_and_practice,service_area,creation_and_making,3,1.3
intended_outcome,other,service_area,community_and_inclusion,3,1.3
evidence_confidence,theoretical_or_conceptual,primary_methodology,case_or_design_study,3,1.3
service_audience,not_applicable,service_conditions_addressed,inclusive_design_or_accessibility,3,1.3
service_audience,not_applicable,service_conditions_addressed,skilled_facilitation_required,3,1.3
library_context,cultural_heritage_institution,service_audience,not_applicable,3,1.3
conceptual_theme,multiple_themes,game_format,tabletop_roleplaying_game,3,1.3
conceptual_theme,multiple_themes,game_format,virtual_or_augmented_reality,3,1.3
library_context,public_library,service_area,cultural_heritage_and_research,3,1.3
conceptual_theme,information_behavior_and_practice,evidence_type,content_or_artifact_analysis,3,1.3
game_format,virtual_or_augmented_reality,service_conditions_addressed,other,3,1.3
conceptual_theme,service_ecology,library_context,multiple_library_types,3,1.3
intended_outcome,not_applicable,service_area,none,3,1.3
library_context,non_library_context,service_area,none,3,1.3
evidence_type,implementation_case,game_format,escape_room_or_breakout_box,3,1.3
library_context,public_library,service_conditions_addressed,sustainable_operations,3,1.3
library_context,non_library_context,service_area,programming_and_facilitation,3,1.3
evidence_type,implementation_case,game_format,virtual_or_augmented_reality,3,1.3
game_format,toy_or_open_play,service_conditions_addressed,evaluation_or_reflection,3,1.3
evidence_type,theoretical_or_conceptual,service_conditions_addressed,community_assessment_needed,3,1.3
game_format,toy_or_open_play,service_area,programming_and_facilitation,3,1.3
primary_methodology,theoretical_or_conceptual,service_conditions_addressed,community_assessment_needed,3,1.3
game_format,virtual_or_augmented_reality,primary_methodology,theoretical_or_conceptual,3,1.3
conceptual_theme,conditional_benefits,service_area,cultural_heritage_and_research,3,1.3
service_area,community_and_inclusion,service_conditions_addressed,other,3,1.3
intended_outcome,equitable_access,library_context,non_library_context,3,1.3
conceptual_theme,service_ecology,intended_outcome,not_applicable,3,1.3
game_format,digital_game,game_format,toy_or_open_play,3,1.3
game_format,toy_or_open_play,intended_outcome,engagement_and_participation,3,1.3
conceptual_theme,games_as_cultural_media,game_format,unspecified_game_format,3,1.3
evidence_confidence,theoretical_or_conceptual,source_type,book,3,1.3
conceptual_theme,service_ecology,service_conditions_addressed,sustainable_operations,3,1.3
library_context,non_library_context,source_type,book,3,1.3
conceptual_theme,educational_psychology,source_type,book,3,1.3
evidence_confidence,demonstrated_outcome,intended_outcome,other,3,1.3
conceptual_theme,service_ecology,source_type,book,3,1.3
primary_methodology,theoretical_or_conceptual,source_type,book,3,1.3
evidence_type,theoretical_or_conceptual,source_type,book,3,1.3
evidence_type,evidence_synthesis,library_context,public_library,3,1.3
game_format,game_creation,primary_methodology,theoretical_or_conceptual,3,1.3
evidence_type,theoretical_or_conceptual,game_format,game_creation,3,1.3
service_area,creation_and_making,source_type,peer_reviewed_journal_article,3,1.3
primary_methodology,content_analysis,service_audience,students,3,1.3
evidence_confidence,promising_evidence,service_area,collections_and_access,3,1.3
conceptual_theme,conditional_benefits,service_area,outreach_and_partnerships,3,1.3
conceptual_theme,educational_psychology,evidence_confidence,promising_evidence,3,1.3
primary_methodology,content_analysis,service_conditions_addressed,other,3,1.3
game_format,gamification,primary_methodology,qualitative_study,3,1.3
service_conditions_addressed,sustainable_operations,source_type,peer_reviewed_journal_article,3,1.3
intended_outcome,equitable_access,primary_methodology,evidence_synthesis,3,1.3
game_format,tabletop_game,primary_methodology,mixed_methods,3,1.3
intended_outcome,engagement_and_participation,library_context,non_library_context,3,1.3
primary_methodology,survey,service_area,outreach_and_partnerships,3,1.3
game_format,game_creation,library_context,multiple_library_types,3,1.3
game_format,virtual_or_augmented_reality,source_type,professional_publication,3,1.3
primary_methodology,survey,source_type,professional_publication,3,1.3
intended_outcome,institutional_capacity,service_conditions_addressed,skilled_facilitation_required,3,1.3
intended_outcome,institutional_capacity,service_conditions_addressed,access_infrastructure_required,3,1.3
primary_methodology,mixed_methods,service_area,discovery_and_advisory,3,1.3
conceptual_theme,educational_psychology,evidence_confidence,descriptive_only,3,1.3
evidence_type,empirical_study,library_context,library_school,3,1.3
library_context,school_library,primary_methodology,evidence_synthesis,3,1.3
evidence_type,practitioner_reflection,primary_methodology,evidence_synthesis,3,1.3
primary_methodology,content_analysis,service_area,outreach_and_partnerships,3,1.3
intended_outcome,wellness_and_resilience,service_area,learning_and_literacy,3,1.3
intended_outcome,wellness_and_resilience,service_area,community_and_inclusion,3,1.3
evidence_type,evidence_synthesis,game_format,game_creation,3,1.3
game_format,game_creation,primary_methodology,evidence_synthesis,3,1.3
game_format,gamification,library_context,non_library_context,3,1.3
evidence_confidence,theoretical_or_conceptual,game_format,gamification,3,1.3
intended_outcome,engagement_and_participation,service_area,professional_capacity,3,1.3
evidence_confidence,demonstrated_outcome,game_format,unspecified_game_format,3,1.3
intended_outcome,institutional_capacity,source_type,peer_reviewed_journal_article,3,1.3
service_audience,teens,service_conditions_addressed,evaluation_or_reflection,3,1.3
evidence_confidence,demonstrated_outcome,service_audience,teens,3,1.3
game_format,game_creation,primary_methodology,qualitative_study,3,1.3
intended_outcome,learning_and_literacy,service_audience,teens,3,1.3
game_format,tabletop_game,intended_outcome,other,3,1.3
service_area,community_and_inclusion,service_conditions_addressed,sustainable_operations,3,1.3
intended_outcome,equitable_access,service_area,community_and_inclusion,3,1.3
intended_outcome,other,service_conditions_addressed,access_infrastructure_required,3,1.3
game_format,unspecified_game_format,intended_outcome,other,3,1.3
service_conditions_addressed,sustainable_operations,source_type,professional_publication,3,1.3
intended_outcome,equitable_access,service_area,outreach_and_partnerships,3,1.3
intended_outcome,institutional_capacity,service_area,professional_capacity,3,1.3
service_area,professional_capacity,service_conditions_addressed,sustainable_operations,3,1.3
evidence_confidence,theoretical_or_conceptual,service_area,outreach_and_partnerships,3,1.3
evidence_type,practitioner_reflection,service_area,professional_capacity,3,1.3
evidence_confidence,practitioner_knowledge,service_area,professional_capacity,3,1.3
conceptual_theme,game_literacy,library_context,multiple_library_types,3,1.3
service_area,professional_capacity,service_conditions_addressed,community_assessment_needed,3,1.3
evidence_confidence,evidence_synthesis,source_type,peer_reviewed_journal_article,3,1.3
